sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
PY52R	2006	2006-04-04	10	0	8.883		3.305	29.355	1.392	22.628				8.545	255.97													3000.0																								5.597	
PY52R	2006	2006-04-04	11	0	5.5870000000000015		3.592	20.067999999999998	1.3840000000000001	22.628				5.937	243.44													3000.0																								4.415	
PY52R	2006	2006-04-04	0	0	8.552999999999999		2.9730000000000003	25.427	6.4	22.628				8.269	325.78													3000.0																								6.505	
PY52R	2006	2006-04-04	23	0	4.686				4.0	22.628				4.686														3000.0																								4.0	
PY52R	2006	2006-04-04	2	0	10.727		3.0460000000000003	32.677	6.829	22.628				10.217	293.56													3000.0																								6.829	
PY52R	2006	2006-04-04	12	0	4.067				1.217	22.628				4.067	309.67													3000.0																								2.281	
PY52R	2006	2006-04-04	20	0	3.37		2.9539999999999997	9.954	1.5830000000000002	22.628				3.033	293.56													3000.0																								2.369	
PY52R	2006	2006-04-04	7	0	6.903		2.032	22.678	2.5269999999999997	22.628			4.152	6.903		282.82	128.88											3000.0																								5.78	
PY52R	2006	2006-04-04	14	0	4.6110000000000015				1.392	22.628				4.6110000000000015														3000.0																								1.392	
PY52R	2006	2006-04-04	9	0	7.975		2.948	23.511999999999997	3.082	22.628				7.869	318.62													3000.0																								5.718	
PY52R	2006	2006-04-04	18	0	2.852		2.9330000000000003	8.365	1.4369999999999998	22.628				2.7680000000000002	297.14													3000.0																								2.056	
PY52R	2006	2006-04-04	22	0	7.3260000000000005		3.0869999999999997	22.615	2.2680000000000002	22.628			4.574	7.3679999999999986		331.15	103.82											3000.0																								5.78	
PY52R	2006	2006-04-04	6	0	8.3		3.536	29.351	3.218	22.628				8.134	245.23													3000.0																								5.905	
PY52R	2006	2006-04-04	1	0	10.552		3.034	34.678000000000004	6.7920000000000025	22.628				10.552	286.4													3000.0																								6.7920000000000025	
PY52R	2006	2006-04-04	17	0	4.045		3.573	14.452	1.764	22.628				3.9560000000000004	214.8													3000.0																								1.7830000000000001	
