sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
GU421	2010	03/01/2010	3	0	8.5																							3000.0																									
GU421	2010	03/01/2010	15	0	4.3																							3000.0																									
GU421	2010	03/01/2010	23	0	3.9																							3000.0																									
GU421	2010	03/01/2010	5	0	13.2																							3000.0																									
GU421	2010	03/01/2010	11	0	8.6																							3000.0																									
GU421	2010	03/01/2010	18	0	5.3																							3000.0																									
GU421	2010	03/01/2010	0	0	5.4																							3000.0																									
GU421	2010	03/01/2010	14	0	5.1																							3000.0																									
GU421	2010	03/01/2010	20	0	3.2																							3000.0																									
GU421	2010	03/01/2010	21	0	1.9																							3000.0																									
GU421	2010	03/01/2010	6	0	14.1																							3000.0																									
GU421	2010	03/01/2010	13	0	5.1																							3000.0																									
GU421	2010	03/01/2010	2	0	7.0																							3000.0																									
GU421	2010	03/01/2010	16	0	3.9																							3000.0																									
GU421	2010	03/01/2010	22	0	1.8																							3000.0																									
GU421	2010	03/01/2010	9	0	8.4																							3000.0																									
GU421	2010	03/01/2010	12	0	7.3																							3000.0																									
GU421	2010	03/02/2010	17	0	5.2																							3000.0																									
GU421	2010	03/02/2010	22	0	1.6																							3000.0																									
GU421	2010	03/02/2010	20	0	3.5																							3000.0																									
GU421	2010	03/02/2010	2	0	6.9																							3000.0																									
GU421	2010	03/02/2010	3	0	9.4																							3000.0																									
GU421	2010	03/02/2010	4	0	12.9																							3000.0																									
GU421	2010	03/02/2010	10	0	9.5																							3000.0																									
GU421	2010	03/02/2010	8	0	13.9																							3000.0																									
GU421	2010	03/02/2010	0	0	5.8																							3000.0																									
GU421	2010	03/02/2010	23	0	4.2																							3000.0																									
GU421	2010	03/02/2010	5	0	13.8																							3000.0																									
GU421	2010	03/02/2010	11	0	7.2																							3000.0																									
GU421	2010	03/02/2010	19	0	4.9																							3000.0																									
GU421	2010	03/02/2010	6	0	13.1																							3000.0																									
GU421	2010	03/02/2010	7	0	13.4																							3000.0																									
GU421	2010	03/02/2010	21	0	2.1																							3000.0																									
