sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
AS237	2010	2010-07-08	6	0					2.0	7.2																		3000.0																									
AS237	2010	2010-07-08	8	0					2.0	6.3																		3000.0																									
AS237	2010	2010-07-08	11	0					2.0	6.0																		3000.0																									
AS237	2010	2010-07-08	5	0					2.0	6.4																		3000.0																									
AS237	2010	2010-07-09	5	0	6.8			3.0	2.0	7.6																		3000.0																									
AS237	2010	2010-07-09	10	0	6.4			2.5	2.0	5.6																		3000.0																									
AS237	2010	2010-07-09	12	0	6.8			2.8	2.0	5.0																		3000.0																									
AS237	2010	2010-07-09	7	0					2.0	9.2																		3000.0																									
AS237	2010	2010-07-09	11	0	6.8			2.4	2.0	4.2																		3000.0																									
AS237	2010	2010-07-09	4	0	6.4			3.0	2.0	4.6																		3000.0																									
AS237	2010	2010-07-09	8	0	5.7			2.5	2.0	5.8																		3000.0																									
AS237	2010	2010-07-09	6	0	7.2			3.0	2.0	9.0																		3000.0																									
AS237	2010	2010-07-09	9	0	6.2			2.5	2.0	6.0																		3000.0																									
AS237	2010	2010-07-10	5	0	6.0			3.1	2.0	4.0																		3000.0																									
AS237	2010	2010-07-10	6	0	5.8			2.7	2.0	4.2																		3000.0																									
AS237	2010	2010-07-10	4	0					2.0	6.0																		3000.0																									
AS237	2010	2010-07-11	5	0	6.0			3.0	2.0	3.8																		3000.0																									
AS237	2010	2010-07-11	4	0	6.2			3.1	2.0																			3000.0																									
AS237	2010	2010-07-12	11	0	6.4			3.0	2.0	8.2																		3000.0																									
AS237	2010	2010-07-12	12	0	6.0			2.7	2.0	8.7																		3000.0																									
AS237	2010	2010-07-13	9	0					2.0	7.2																		3000.0																									
AS237	2010	2010-07-13	11	0	6.6			2.8	2.0	5.2																		3000.0																									
AS237	2010	2010-07-13	7	0	5.6			3.8	2.0	4.2																		3000.0																									
AS237	2010	2010-07-13	8	0	6.0			2.8	2.0	4.4																		3000.0																									
AS237	2010	2010-07-13	12	0	6.0			3.0	2.0	3.7																		3000.0																									
AS237	2010	2010-07-13	10	0	6.2			3.0	2.0	4.2																		3000.0																									
AS237	2010	2010-07-14	11	0	5.8			2.7	2.0	5.4																		3000.0																									
AS237	2010	2010-07-14	7	0	6.6			2.8	2.0	7.8																		3000.0																									
AS237	2010	2010-07-14	4	0					2.0	6.0																		3000.0																									
AS237	2010	2010-07-14	12	0	5.6			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-07-14	10	0					2.0	6.4																		3000.0																									
AS237	2010	2010-07-14	9	0					2.0	5.0																		3000.0																									
AS237	2010	2010-07-14	8	0	6.8			3.1	2.0	4.4																		3000.0																									
AS237	2010	2010-07-14	5	0					2.0	5.4																		3000.0																									
AS237	2010	2010-07-14	6	0	5.6			2.5	2.0	6.2																		3000.0																									
AS237	2010	2010-07-16	10	0					2.0	8.0																		3000.0																									
AS237	2010	2010-07-16	12	0	5.6			2.8	2.0	5.2																		3000.0																									
AS237	2010	2010-07-16	9	0	7.0			2.8	2.0	4.2																		3000.0																									
AS237	2010	2010-07-16	5	0	7.0			3.1	2.0	4.6																		3000.0																									
AS237	2010	2010-07-16	7	0	5.6			2.8	2.0	6.2																		3000.0																									
AS237	2010	2010-07-16	4	0	7.1			3.2	2.0	4.0																		3000.0																									
AS237	2010	2010-07-16	6	0	5.8			2.7	2.0	4.0																		3000.0																									
AS237	2010	2010-07-16	11	0	6.2			3.0	2.0	5.4																		3000.0																									
AS237	2010	2010-07-16	8	0	6.4			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-07-17	11	0	5.6			2.5	2.0	5.0																		3000.0																									
AS237	2010	2010-07-17	10	0	6.5			2.6	2.0	6.2																		3000.0																									
AS237	2010	2010-07-17	12	0	5.4			2.8	2.0	4.8																		3000.0																									
AS237	2010	2010-07-17	7	0					2.0	6.0																		3000.0																									
AS237	2010	2010-07-17	9	0	6.2			3.0	2.0	4.0																		3000.0																									
AS237	2010	2010-07-18	10	0	5.8			2.8	2.0	4.4																		3000.0																									
AS237	2010	2010-07-18	9	0	5.8			2.6	2.0	4.2																		3000.0																									
AS237	2010	2010-07-18	12	0	5.4			2.8	2.0	3.7																		3000.0																									
AS237	2010	2010-07-18	11	0	5.8			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-07-18	8	0	6.8			2.9	2.0	4.0																		3000.0																									
AS237	2010	2010-07-18	7	0	6.8			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-07-19	6	0					2.0	5.0																		3000.0																									
AS237	2010	2010-07-19	4	0	6.0			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-07-19	5	0	5.8			2.8	2.0	4.2																		3000.0																									
AS237	2010	2010-07-20	8	0	6.5			2.8	2.0	5.2																		3000.0																									
AS237	2010	2010-07-20	9	0	6.2			2.6	2.0	4.2																		3000.0																									
AS237	2010	2010-07-20	12	0					2.0	7.3																		3000.0																									
AS237	2010	2010-07-20	7	0	6.3			2.8	2.0	8.7																		3000.0																									
AS237	2010	2010-07-20	10	0	6.4			2.9	2.0	4.2																		3000.0																									
AS237	2010	2010-07-20	11	0	6.2			2.9	2.0	4.6																		3000.0																									
AS237	2010	2010-07-21	8	0	6.6			2.8	2.0	5.4																		3000.0																									
AS237	2010	2010-07-21	12	0	5.6			2.7	2.0	4.6																		3000.0																									
AS237	2010	2010-07-21	10	0	7.2			3.0	2.0	4.0																		3000.0																									
AS237	2010	2010-07-21	6	0	6.0			3.0	2.0	4.0																		3000.0																									
AS237	2010	2010-07-21	9	0	7.0			2.8	2.0	4.2																		3000.0																									
AS237	2010	2010-07-21	4	0	5.8			2.6	2.0	5.2																		3000.0																									
AS237	2010	2010-07-21	11	0	6.6			3.0	2.0	3.8																		3000.0																									
AS237	2010	2010-07-21	5	0	6.2			2.8	2.0	7.0																		3000.0																									
AS237	2010	2010-07-21	7	0	6.4			2.6	2.0	9.8																		3000.0																									
AS237	2010	2010-07-22	5	0					2.0	8.2																		3000.0																									
AS237	2010	2010-07-22	4	0	5.6			2.9	2.0	3.9																		3000.0																									
AS237	2010	2010-07-22	6	0	7.0			2.8	2.0	4.5																		3000.0																									
AS237	2010	2010-07-23	4	0	6.0			3.0	2.0																			3000.0																									
AS237	2010	2010-07-23	9	0	7.2			2.8	2.0	4.4																		3000.0																									
AS237	2010	2010-07-23	8	0	7.0			2.8	2.0	4.2																		3000.0																									
AS237	2010	2010-07-23	11	0					2.0	8.4																		3000.0																									
AS237	2010	2010-07-23	5	0	6.2			3.4	2.0	4.2																		3000.0																									
AS237	2010	2010-07-23	10	0	6.8			2.8	2.0	6.2																		3000.0																									
AS237	2010	2010-07-23	12	0					2.0	6.2																		3000.0																									
AS237	2010	2010-07-23	6	0					2.0	6.4																		3000.0																									
AS237	2010	2010-07-23	7	0	6.2			2.8	2.0	4.6																		3000.0																									
AS237	2010	2010-07-24	12	0	6.4			3.0	2.0																			3000.0																									
AS237	2010	2010-07-24	11	0	6.5			2.8	2.0																			3000.0																									
AS237	2010	2010-07-24	9	0	6.0			2.7	2.0	4.1																		3000.0																									
AS237	2010	2010-07-24	7	0	6.0			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-07-24	10	0	6.0			2.7	2.0																			3000.0																									
AS237	2010	2010-07-24	8	0	6.2			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-07-25	12	0	6.6			3.0	2.0	4.0																		3000.0																									
AS237	2010	2010-07-25	5	0	7.4			3.2	2.0	6.2																		3000.0																									
AS237	2010	2010-07-25	6	0	7.0			3.1	2.0	4.0																		3000.0																									
AS237	2010	2010-07-25	4	0	6.5			3.0	2.0	4.0																		3000.0																									
AS237	2010	2010-07-26	8	0	7.0			2.2	2.0	4.0																		3000.0																									
AS237	2010	2010-07-26	10	0	6.8			3.0	2.0																			3000.0																									
AS237	2010	2010-07-26	12	0	5.6			2.7	2.0																			3000.0																									
AS237	2010	2010-07-26	11	0	6.0			2.9	2.0																			3000.0																									
AS237	2010	2010-07-27	5	0	5.8			3.1	2.0	4.0																		3000.0																									
AS237	2010	2010-07-27	8	0	7.0			2.8	2.0	4.2																		3000.0																									
AS237	2010	2010-07-27	11	0	6.2			2.5	2.0																			3000.0																									
AS237	2010	2010-07-27	4	0	6.2			3.1	2.0	4.0																		3000.0																									
AS237	2010	2010-07-27	12	0	6.4			2.9	2.0	3.8																		3000.0																									
AS237	2010	2010-07-27	7	0	6.5			2.8	2.0	4.2																		3000.0																									
AS237	2010	2010-07-27	6	0	6.3			2.7	2.0	4.0																		3000.0																									
AS237	2010	2010-07-27	10	0	6.4			2.5	2.0	4.0																		3000.0																									
AS237	2010	2010-07-27	9	0	6.8			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-07-28	6	0	6.2			2.7	2.0	4.0																		3000.0																									
AS237	2010	2010-07-28	4	0	6.2			2.7	2.0	4.4																		3000.0																									
AS237	2010	2010-07-28	9	0	6.0			2.6	2.0																			3000.0																									
AS237	2010	2010-07-28	7	0	6.6			2.8	2.0																			3000.0																									
AS237	2010	2010-07-28	11	0					2.0	6.2																		3000.0																									
AS237	2010	2010-07-28	8	0	5.8			2.5	2.0																			3000.0																									
AS237	2010	2010-07-28	10	0	6.2			2.8	2.0	5.0																		3000.0																									
AS237	2010	2010-07-28	12	0	6.0			2.8	2.0	4.2																		3000.0																									
AS237	2010	2010-07-28	5	0	7.0			3.0	2.0	7.6																		3000.0																									
AS237	2010	2010-07-29	4	0	5.8			3.2	2.0	6.2																		3000.0																									
AS237	2010	2010-07-29	5	0	6.4			2.8	2.0	4.5																		3000.0																									
AS237	2010	2010-07-29	6	0	7.0			2.8	2.0	3.8																		3000.0																									
AS237	2010	2010-07-31	8	0	6.5			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-07-31	9	0	7.0			3.1	2.0	4.0																		3000.0																									
AS237	2010	2010-07-31	7	0	6.8			3.1	2.0																			3000.0																									
AS237	2010	2010-07-31	11	0	6.3			2.8	2.0																			3000.0																									
