sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
LY164	2004	2004-11-28	0	30	0.0								0.0						0.0	0.0						0.0	0.0				0.0					0.0					0.0		0.0	0.0									
LY164	2004	2004-11-28	15	30	2.448								0.0						0.0	0.0						0.0	0.0				-0.32899999999999996					375.939					112.37100000000001		2.426	56.185									
LY164	2004	2004-11-28	21	30	3.741				1.6380000000000001			1.6380000000000001	3.5989999999999998	4.502					155.299	17.579						0.0	0.0				-0.008					192.10299999999998					31.603		1.2229999999999999	15.802									
LY164	2004	2004-11-28	5	30	2.083								0.0						0.0	0.0						0.0	0.0				-0.139					306.277					108.00399999999999		1.367	54.001999999999995									
LY164	2004	2004-11-28	19	30	0.0				1.626				2.0140000000000002	2.099					138.787	13.652000000000001						0.0	0.0				0.0					0.0					0.0		0.249	0.0									
LY164	2004	2004-11-28	14	30	3.9210000000000003				1.73		1.73		0.0	3.714					0.0	0.0						0.0	0.0				0.077					290.373					98.939		3.8939999999999997	49.468999999999994									
LY164	2004	2004-11-29	5	30	2.516				1.9709999999999999				0.0	2.516					0.0	0.0						0.0	0.0				-0.053					307.481					46.376999999999995		0.98	23.189									
LY164	2004	2004-11-29	6	30	2.3369999999999997				2.0980000000000003		2.0980000000000003		0.0	3.136					0.0	0.0						0.0	0.0				-0.113					287.015					102.316		1.6280000000000001	51.158									
LY164	2004	2004-11-29	9	30	5.606				2.249		3.333	2.249	2.229	5.6770000000000005					110.85799999999999	6.68						0.0	0.0				-0.107					229.188					59.742		5.742000000000001	29.871									
LY164	2004	2004-11-29	11	30	6.2920000000000025				5.3370000000000015				2.4090000000000003	5.855					0.0	0.0						0.0	0.0				-0.38799999999999996					273.822					94.745		11.002	47.372									
LY164	2004	2004-11-29	7	30	3.8139999999999996								0.0						0.0	0.0						0.0	0.0				3.8139999999999996					0.0					0.0		0.0	0.0									
LY164	2004	2004-11-29	1	30	4.058				2.068		2.068		0.0	4.941					0.0	0.0						0.0	0.0				-0.648					400.52099999999996					118.60600000000001		6.996	59.303000000000004									
LY164	2004	2004-11-29	8	30	5.056				2.374		2.8569999999999998	2.374	2.354	5.056					110.639	6.685						0.0	0.0				-0.02					237.322					82.68		5.857	41.34									
LY164	2004	2004-11-29	3	30	3.927								0.0						0.0	0.0						0.0	0.0				3.927					0.0					0.0		0.0	0.0									
LY164	2004	2004-11-29	0	30	4.073				1.65		2.812	1.65	2.506	4.073					130.253	11.807						0.0	0.0				-0.315					270.442					90.40700000000001		5.151	45.203									
LY164	2004	2004-11-29	15	30	3.734				2.32				0.0	3.0860000000000003					0.0	0.0						0.0	0.0				-0.312					271.741					94.042		4.047	47.021									
LY164	2004	2004-11-29	13	30	5.9				2.9010000000000002				1.999	4.539					0.0	0.0						0.0	0.0				-0.943					275.592					82.92200000000003		10.18	41.46100000000001									
LY164	2004	2004-11-29	12	30	5.855				3.573				2.247	5.6770000000000005					0.0	0.0						0.0	0.0				-0.36					283.7940000000001					96.618		9.777999999999999	48.309									
LY164	2004	2004-11-29	18	30	3.486				3.7539999999999996				0.0	5.73					0.0	0.0						0.0	0.0				-0.995					330.533					103.647		7.272	51.823									
LY164	2004	2004-11-29	14	30	5.21				3.282				0.0	4.169					0.0	0.0						0.0	0.0				0.025					283.4120000000001					97.20100000000001		6.891	48.6									
LY164	2004	2004-11-29	17	30	3.486								0.0						0.0	0.0						0.0	0.0				-1.396					336.796					100.811		8.017999999999999	50.405									
LY164	2004	2004-11-29	4	30	3.699				2.015				0.0	3.645					0.0	0.0						0.0	0.0				-0.6679999999999999					335.131					109.146		5.434	54.573									
LY164	2004	2004-11-29	19	30	3.41				1.712		1.712		0.0	4.795					0.0	0.0						0.0	0.0				-0.8909999999999999					348.685					105.28		6.784	52.64									
LY164	2004	2004-11-29	10	30	5.944				3.411				2.5839999999999996	5.4620000000000015					0.0	0.0						0.0	0.0				-0.039					251.697					72.188		6.897	36.094									
LY164	2004	2004-11-29	2	30	3.5380000000000003				1.693			1.693	3.0469999999999997	4.104					133.403	12.786						0.0	0.0				0.004					234.24400000000003					86.324		3.2560000000000002	43.162									
LY164	2004	2004-11-29	16	30	2.727				2.198		2.198		0.0	2.5639999999999996					0.0	0.0						0.0	0.0				-0.098					314.57599999999996					111.90299999999999		2.3930000000000002	55.951									
LY164	2004	2004-11-30	9	30	5.9				5.42		5.42		0.0	5.9					0.0	0.0						0.0	0.0				-0.19899999999999998					279.009					105.713		10.472000000000001	52.857									
LY164	2004	2004-11-30	18	30	3.488								0.0						0.0	0.0						0.0	0.0				-0.6779999999999999					385.535					133.149		8.139	66.574									
LY164	2004	2004-11-30	21	30	2.984				2.6510000000000002				0.0	2.94					0.0	0.0						0.0	0.0				-0.20800000000000002					402.86800000000005					106.10700000000001		4.0	53.053000000000004									
LY164	2004	2004-11-30	19	30	3.4610000000000003				1.6869999999999998		2.67	1.6869999999999998	2.23	3.4610000000000003					136.645	13.515						0.0	0.0				0.11800000000000001					262.105					102.814		2.225	51.407									
LY164	2004	2004-11-30	23	30	4.223				2.8760000000000003				0.0	3.645					0.0	0.0						0.0	0.0				-0.162					371.55					130.3		6.4570000000000025	65.15									
LY164	2004	2004-11-30	11	30	6.727				3.89				0.0	5.765					0.0	0.0						0.0	0.0				-0.08					247.141					62.695		7.797999999999999	31.34800000000001									
LY164	2004	2004-11-30	13	30	6.276				2.77		2.813		0.0	6.276					0.0	0.0						0.0	0.0				-0.826					275.189					87.28		11.508	43.64									
LY164	2004	2004-11-30	8	30	5.2860000000000005				4.645		4.645		2.247	5.635					0.0	0.0						0.0	0.0				0.24					267.901					108.473		7.2639999999999985	54.236000000000004									
LY164	2004	2004-11-30	22	30	3.7539999999999996				1.9280000000000002			1.9280000000000002	2.515	4.452					130.018	12.057						0.0	0.0				-0.044000000000000004					289.847					116.023		4.94	58.011									
LY164	2004	2004-11-30	10	30	5.9460000000000015				4.074		4.074		0.0	6.523					0.0	0.0						0.0	0.0				-0.066					245.922					63.541000000000004		6.473	31.77									
LY164	2004	2004-11-30	20	30	3.214								0.0						0.0	0.0						0.0	0.0				3.214					0.0					0.0		0.0	0.0									
LY164	2004	2004-11-30	16	30	2.77				2.164		2.164		0.0	3.4930000000000003					0.0	0.0						0.0	0.0				-0.34					357.217					128.411		3.248	64.206									
LY164	2004	2004-11-30	15	30	3.742				2.5639999999999996				0.0	3.6289999999999996					0.0	0.0						0.0	0.0				-0.442					256.214					79.995		3.69	39.99800000000001									
LY164	2004	2004-11-30	12	30	6.8320000000000025				3.6010000000000004				2.525	5.81					0.0	0.0						0.0	0.0				-0.16399999999999998					258.279					72.625		9.482000000000001	36.312									
LY164	2004	2004-11-30	7	30	3.705				2.131				0.0	3.92					0.0	0.0						0.0	0.0				-0.094					287.944					111.052		4.237	55.526									
LY164	2004	2004-11-30	14	30	5.504				1.6019999999999999		1.6019999999999999		0.0	5.504					0.0	0.0						0.0	0.0				-0.034					254.769					76.954		6.136	38.477									
