date	h	m	sonde	year	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
2008-12-01	10	0	KB548	2008	2.4				1.2																			3000.0																									
2008-12-01	11	0	KB548	2008	2.7				1.6																			3000.0																									
2008-12-01	12	0	KB548	2008	2.6				1.7																			3000.0																									
2008-12-01	13	0	KB548	2008	2.6				1.6																			3000.0																									
2008-12-01	14	0	KB548	2008	2.7				1.6	3.1																		3000.0																									
2008-12-01	15	0	KB548	2008	2.9				1.7																			3000.0																									
2008-12-01	16	0	KB548	2008	3.0				1.5																			3000.0																									
2008-12-01	17	0	KB548	2008	2.7				1.4																			3000.0																									
2008-12-01	18	0	KB548	2008	2.9				1.4																			3000.0																									
2008-12-01	19	0	KB548	2008	2.7				1.4																			3000.0																									
2008-12-01	20	0	KB548	2008	2.4				1.4																			3000.0																									
2008-12-01	21	0	KB548	2008	2.3				1.6																			3000.0																									
2008-12-01	22	0	KB548	2008	2.4				1.6																			3000.0																									
2008-12-01	23	0	KB548	2008	4.3				1.3																			3000.0																									
2008-12-02	0	0	KB548	2008	4.5				1.6																			3000.0																									
2008-12-02	1	0	KB548	2008	4.7				1.6	2.2																		3000.0																									
2008-12-02	2	0	KB548	2008	4.7				1.5	2.4																		3000.0																									
2008-12-02	3	0	KB548	2008	4.9				1.5																			3000.0																									
2008-12-02	4	0	KB548	2008	5.0				1.3																			3000.0																									
2008-12-02	5	0	KB548	2008	5.0				1.3																			3000.0																									
2008-12-02	6	0	KB548	2008	4.3				1.1																			3000.0																									
2008-12-02	7	0	KB548	2008	4.3				1.4	2.0																		3000.0																									
2008-12-02	8	0	KB548	2008	3.8				1.7																			3000.0																									
2008-12-02	16	0	KB548	2008	3.2				1.7																			3000.0																									
2008-12-02	17	0	KB548	2008	3.2				1.7																			3000.0																									
2008-12-02	18	0	KB548	2008	3.1				1.7																			3000.0																									
2008-12-02	19	0	KB548	2008	3.0				1.6																			3000.0																									
2008-12-02	20	0	KB548	2008	2.4				1.7																			3000.0																									
2008-12-02	21	0	KB548	2008	2.0				1.7																			3000.0																									
2008-12-02	22	0	KB548	2008	2.1				1.7																			3000.0																									
2008-12-02	23	0	KB548	2008	4.0				1.7																			3000.0																									
2008-12-03	0	0	KB548	2008	4.3				1.6																			3000.0																									
2008-12-03	1	0	KB548	2008	5.3				1.4																			3000.0																									
2008-12-03	2	0	KB548	2008	4.6				1.5																			3000.0																									
2008-12-03	3	0	KB548	2008	5.5				1.5																			3000.0																									
2008-12-03	4	0	KB548	2008	5.4				1.5																			3000.0																									
2008-12-03	5	0	KB548	2008	5.0				1.4																			3000.0																									
2008-12-03	6	0	KB548	2008	4.5				1.5																			3000.0																									
2008-12-03	7	0	KB548	2008	4.0				1.8																			3000.0																									
2008-12-03	8	0	KB548	2008	2.8				1.8																			3000.0																									
2008-12-03	20	0	KB548	2008	2.8				1.8																			3000.0																									
2008-12-03	21	0	KB548	2008	2.3				1.7																			3000.0																									
2008-12-03	22	0	KB548	2008	2.3				1.7																			3000.0																									
2008-12-03	23	0	KB548	2008	4.0				1.3																			3000.0																									
2008-12-04	0	0	KB548	2008	4.7				1.4																			3000.0																									
2008-12-04	1	0	KB548	2008	5.0				1.3	2.9																		3000.0																									
2008-12-04	2	0	KB548	2008	5.6				1.3	2.8																		3000.0																									
2008-12-04	3	0	KB548	2008	5.7				1.4	2.9																		3000.0																									
2008-12-04	4	0	KB548	2008	5.1				1.1	2.6																		3000.0																									
2008-12-04	5	0	KB548	2008	4.9				1.4																			3000.0																									
2008-12-04	6	0	KB548	2008	4.8				1.2																			3000.0																									
2008-12-04	7	0	KB548	2008	4.5				1.7																			3000.0																									
2008-12-04	8	0	KB548	2008	3.1				1.5																			3000.0																									
2008-12-04	23	0	KB548	2008	4.2				1.4																			3000.0																									
2008-12-05	0	0	KB548	2008	5.0				1.3																			3000.0																									
2008-12-05	1	0	KB548	2008	5.6				1.3	3.0																		3000.0																									
2008-12-05	2	0	KB548	2008	5.7				1.3	3.0																		3000.0																									
2008-12-05	3	0	KB548	2008	5.5				1.3	4.5																		3000.0																									
2008-12-05	4	0	KB548	2008	5.4				1.0	6.2																		3000.0																									
2008-12-05	5	0	KB548	2008	5.7				1.1																			3000.0																									
2008-12-05	6	0	KB548	2008	5.0				1.3	4.9																		3000.0																									
2008-12-05	7	0	KB548	2008	4.0				1.0	1.8																		3000.0																									
2008-12-05	8	0	KB548	2008	3.2				1.4																			3000.0																									
2008-12-05	9	0	KB548	2008	2.8				1.6	2.6																		3000.0																									
2008-12-05	10	0	KB548	2008	3.0				1.7	3.6																		3000.0																									
2008-12-05	11	0	KB548	2008	3.4				1.6	2.0																		3000.0																									
2008-12-05	12	0	KB548	2008	3.2				1.6																			3000.0																									
2008-12-05	13	0	KB548	2008	3.4				1.6																			3000.0																									
2008-12-05	14	0	KB548	2008	3.5				1.6	2.0																		3000.0																									
2008-12-05	15	0	KB548	2008	3.5				1.5																			3000.0																									
2008-12-05	16	0	KB548	2008	3.6				1.4																			3000.0																									
2008-12-05	17	0	KB548	2008	3.6				1.4																			3000.0																									
2008-12-05	18	0	KB548	2008	3.7				1.4	2.4																		3000.0																									
2008-12-05	19	0	KB548	2008	3.7				1.5	1.9																		3000.0																									
2008-12-05	20	0	KB548	2008	3.5				1.7	2.3																		3000.0																									
2008-12-05	21	0	KB548	2008					1.2	3.6																		3000.0																									
2008-12-05	22	0	KB548	2008	3.1				1.5	3.0																		3000.0																									
2008-12-05	23	0	KB548	2008	3.9				1.3	3.0																		3000.0																									
2008-12-06	0	0	KB548	2008	5.3				1.1	3.6																		3000.0																									
2008-12-06	1	0	KB548	2008	6.4				1.1	5.5																		3000.0																									
2008-12-06	2	0	KB548	2008	7.0				1.1	4.7																		3000.0																									
2008-12-06	3	0	KB548	2008	6.4				1.2	6.3																		3000.0																									
2008-12-06	4	0	KB548	2008	5.3				1.2	4.4																		3000.0																									
2008-12-06	5	0	KB548	2008					1.3	6.5																		3000.0																									
2008-12-06	6	0	KB548	2008	5.8				1.1	5.0																		3000.0																									
2008-12-07	9	0	KB548	2008					1.7																			3000.0																									
2008-12-07	10	0	KB548	2008	2.5				1.5	3.4																		3000.0																									
2008-12-07	11	0	KB548	2008	3.0				1.7	3.7																		3000.0																									
2008-12-07	12	0	KB548	2008					1.7	2.5																		3000.0																									
2008-12-07	13	0	KB548	2008	3.6				1.8																			3000.0																									
2008-12-07	14	0	KB548	2008					1.8																			3000.0																									
2008-12-07	15	0	KB548	2008					1.7																			3000.0																									
2008-12-07	16	0	KB548	2008	2.6				1.7	1.9																		3000.0																									
2008-12-07	17	0	KB548	2008	2.5				1.6	1.9																		3000.0																									
2008-12-07	18	0	KB548	2008	2.6				1.7	2.0																		3000.0																									
2008-12-07	19	0	KB548	2008	2.4				1.5	3.0																		3000.0																									
2008-12-07	20	0	KB548	2008					1.5																			3000.0																									
2008-12-07	21	0	KB548	2008	2.3				1.7																			3000.0																									
2008-12-07	22	0	KB548	2008	2.4				1.6																			3000.0																									
2008-12-07	23	0	KB548	2008	4.6				1.7																			3000.0																									
2008-12-08	0	0	KB548	2008	5.3				1.1																			3000.0																									
2008-12-08	1	0	KB548	2008	5.6				1.1	3.0																		3000.0																									
2008-12-08	2	0	KB548	2008	5.2				1.2	3.9																		3000.0																									
2008-12-08	3	0	KB548	2008	5.4				1.1																			3000.0																									
2008-12-08	4	0	KB548	2008	5.0				1.2																			3000.0																									
2008-12-08	5	0	KB548	2008	4.9				1.0																			3000.0																									
2008-12-08	6	0	KB548	2008	5.2				1.3																			3000.0																									
2008-12-08	7	0	KB548	2008	4.0				1.3																			3000.0																									
2008-12-08	8	0	KB548	2008	2.4				1.6																			3000.0																									
2008-12-09	7	0	KB548	2008	4.7				1.6																			3000.0																									
2008-12-09	8	0	KB548	2008	2.8				1.6																			3000.0																									
2008-12-09	20	0	KB548	2008					1.6	2.3																		3000.0																									
2008-12-09	21	0	KB548	2008	2.0				1.2	3.0																		3000.0																									
2008-12-09	22	0	KB548	2008	2.0				1.7	3.0																		3000.0																									
2008-12-09	23	0	KB548	2008	3.9				1.1	3.1																		3000.0																									
2008-12-10	0	0	KB548	2008	4.3				1.2	3.4																		3000.0																									
2008-12-10	1	0	KB548	2008	5.3				1.1	3.5																		3000.0																									
2008-12-10	2	0	KB548	2008	5.0				1.1																			3000.0																									
2008-12-10	3	0	KB548	2008	5.1				1.1	3.7																		3000.0																									
2008-12-10	4	0	KB548	2008	4.5				1.2	3.8																		3000.0																									
2008-12-10	5	0	KB548	2008	5.9				1.2	3.6																		3000.0																									
2008-12-10	6	0	KB548	2008	5.0				1.2	3.7																		3000.0																									
2008-12-10	7	0	KB548	2008	3.6				1.6																			3000.0																									
2008-12-10	8	0	KB548	2008	3.5				1.5	2.2																		3000.0																									
2008-12-11	7	0	KB548	2008	3.8				1.4	2.9																		3000.0																									
2008-12-11	8	0	KB548	2008	3.0				1.7	5.2																		3000.0																									
2008-12-11	16	0	KB548	2008	3.0				1.7																			3000.0																									
2008-12-11	17	0	KB548	2008	2.8				1.7																			3000.0																									
2008-12-11	18	0	KB548	2008	3.2				1.6																			3000.0																									
2008-12-11	19	0	KB548	2008	3.3				1.6	2.2																		3000.0																									
2008-12-11	20	0	KB548	2008	3.5				1.5	2.0																		3000.0																									
2008-12-11	21	0	KB548	2008	3.2				1.4																			3000.0																									
2008-12-11	22	0	KB548	2008	2.4				1.6																			3000.0																									
2008-12-11	23	0	KB548	2008	4.3				1.3																			3000.0																									
2008-12-12	0	0	KB548	2008	4.3				1.4	1.7																		3000.0																									
2008-12-12	1	0	KB548	2008	5.9				1.4	2.4																		3000.0																									
2008-12-12	2	0	KB548	2008	5.4				1.6	5.1																		3000.0																									
2008-12-12	3	0	KB548	2008	5.8				1.3	2.8																		3000.0																									
2008-12-12	4	0	KB548	2008	4.5				1.2	2.6																		3000.0																									
2008-12-12	5	0	KB548	2008	5.6				1.5	2.4																		3000.0																									
2008-12-12	6	0	KB548	2008	5.3				1.6																			3000.0																									
2008-12-12	7	0	KB548	2008	4.0				1.3	3.4																		3000.0																									
2008-12-12	8	0	KB548	2008	3.1				1.3	4.9																		3000.0																									
2008-12-12	9	0	KB548	2008					1.4	3.8																		3000.0																									
2008-12-12	10	0	KB548	2008	3.0				1.4	3.2																		3000.0																									
2008-12-12	11	0	KB548	2008	3.0				1.6																			3000.0																									
2008-12-12	12	0	KB548	2008	3.7				1.7																			3000.0																									
2008-12-12	13	0	KB548	2008					1.6																			3000.0																									
2008-12-12	14	0	KB548	2008	3.5				1.6																			3000.0																									
2008-12-12	15	0	KB548	2008	3.6				1.6																			3000.0																									
2008-12-12	16	0	KB548	2008					1.5																			3000.0																									
2008-12-12	17	0	KB548	2008	3.3				1.7																			3000.0																									
2008-12-12	18	0	KB548	2008	3.5				1.6																			3000.0																									
2008-12-12	19	0	KB548	2008	3.1				1.8																			3000.0																									
2008-12-12	20	0	KB548	2008	3.0				1.8																			3000.0																									
2008-12-12	21	0	KB548	2008	3.0				1.6																			3000.0																									
2008-12-12	22	0	KB548	2008	2.4				1.5	3.0																		3000.0																									
2008-12-12	23	0	KB548	2008	4.2				1.2	3.5																		3000.0																									
2008-12-13	0	0	KB548	2008	4.9				1.2	2.7																		3000.0																									
2008-12-13	1	0	KB548	2008	5.4				1.3	3.7																		3000.0																									
2008-12-13	2	0	KB548	2008	5.8				1.3																			3000.0																									
2008-12-13	3	0	KB548	2008	6.3				1.3																			3000.0																									
2008-12-13	4	0	KB548	2008	5.6				1.3																			3000.0																									
2008-12-13	5	0	KB548	2008	4.6				1.3																			3000.0																									
2008-12-13	6	0	KB548	2008	5.0				1.3																			3000.0																									
2008-12-13	7	0	KB548	2008	3.8				1.5																			3000.0																									
2008-12-13	8	0	KB548	2008	3.0				1.1	3.1																		3000.0																									
2008-12-13	9	0	KB548	2008	2.5				1.3	3.1																		3000.0																									
2008-12-13	10	0	KB548	2008	2.8				1.6	3.8																		3000.0																									
2008-12-13	11	0	KB548	2008	2.9				1.3	3.1																		3000.0																									
2008-12-13	12	0	KB548	2008	2.4				1.3	3.1																		3000.0																									
2008-12-13	13	0	KB548	2008	2.6				1.4	3.0																		3000.0																									
2008-12-13	14	0	KB548	2008					1.5	3.7																		3000.0																									
2008-12-13	15	0	KB548	2008					1.5																			3000.0																									
2008-12-13	16	0	KB548	2008	3.1				1.3	2.2																		3000.0																									
2008-12-13	17	0	KB548	2008	3.1				1.3	3.0																		3000.0																									
2008-12-13	18	0	KB548	2008	3.0				1.5	3.2																		3000.0																									
2008-12-13	19	0	KB548	2008	2.8				1.6	3.3																		3000.0																									
2008-12-13	20	0	KB548	2008	2.2				1.3	3.3																		3000.0																									
2008-12-13	21	0	KB548	2008	2.1				1.4																			3000.0																									
2008-12-13	22	0	KB548	2008	2.3				1.2																			3000.0																									
2008-12-13	23	0	KB548	2008	3.8				1.4	3.0																		3000.0																									
2008-12-14	0	0	KB548	2008	5.3				1.6	3.1																		3000.0																									
2008-12-14	1	0	KB548	2008	4.4				1.3																			3000.0																									
2008-12-14	2	0	KB548	2008	5.0				1.5																			3000.0																									
2008-12-14	3	0	KB548	2008	5.1				1.2																			3000.0																									
2008-12-14	4	0	KB548	2008	4.9				1.5																			3000.0																									
2008-12-14	5	0	KB548	2008	5.3				1.5	3.9																		3000.0																									
2008-12-14	6	0	KB548	2008	5.1				1.3	6.4																		3000.0																									
2008-12-14	7	0	KB548	2008	4.4				1.6																			3000.0																									
2008-12-14	8	0	KB548	2008	2.3				1.5	3.8																		3000.0																									
2008-12-14	20	0	KB548	2008	2.7				1.4	2.0																		3000.0																									
2008-12-14	21	0	KB548	2008	2.6				1.6																			3000.0																									
2008-12-14	22	0	KB548	2008	2.3				1.6																			3000.0																									
2008-12-14	23	0	KB548	2008	4.4				1.5	3.8																		3000.0																									
2008-12-15	0	0	KB548	2008	5.0				1.2	2.1																		3000.0																									
2008-12-15	1	0	KB548	2008	5.0				1.3																			3000.0																									
2008-12-15	2	0	KB548	2008	5.1				1.2																			3000.0																									
2008-12-15	3	0	KB548	2008	5.3				1.2																			3000.0																									
2008-12-15	4	0	KB548	2008	5.2				1.2																			3000.0																									
2008-12-15	5	0	KB548	2008	5.0				1.4	2.5																		3000.0																									
2008-12-15	6	0	KB548	2008	4.7				1.3																			3000.0																									
2008-12-15	7	0	KB548	2008	4.2				1.6	3.1																		3000.0																									
2008-12-15	8	0	KB548	2008	3.0				1.7																			3000.0																									
2008-12-16	22	0	KB548	2008	2.6				1.7																			3000.0																									
2008-12-16	23	0	KB548	2008	3.4				1.7																			3000.0																									
2008-12-17	0	0	KB548	2008	4.6				1.1	3.2																		3000.0																									
2008-12-17	1	0	KB548	2008	3.8				1.2																			3000.0																									
2008-12-17	2	0	KB548	2008	5.5				1.2																			3000.0																									
2008-12-17	5	0	KB548	2008	5.1				1.1	3.3																		3000.0																									
2008-12-17	6	0	KB548	2008	5.0				1.1																			3000.0																									
2008-12-17	7	0	KB548	2008	4.3				1.4																			3000.0																									
2008-12-17	8	0	KB548	2008	3.8				1.3																			3000.0																									
2008-12-18	3	0	KB548	2008	6.7				1.1																			3000.0																									
2008-12-18	4	0	KB548	2008	5.4				1.3																			3000.0																									
2008-12-18	5	0	KB548	2008	5.5				1.1																			3000.0																									
2008-12-18	6	0	KB548	2008	4.6				1.1																			3000.0																									
2008-12-18	7	0	KB548	2008	3.6				1.6																			3000.0																									
2008-12-18	8	0	KB548	2008	3.0				1.7																			3000.0																									
2008-12-19	3	0	KB548	2008	4.9				1.2	3.6																		3000.0																									
2008-12-19	4	0	KB548	2008	6.4				1.2	3.4																		3000.0																									
2008-12-19	5	0	KB548	2008	5.4				1.2																			3000.0																									
2008-12-19	6	0	KB548	2008	4.5				1.3	2.0																		3000.0																									
2008-12-19	7	0	KB548	2008	4.0				1.7																			3000.0																									
2008-12-19	8	0	KB548	2008	3.1				1.5																			3000.0																									
2008-12-19	16	0	KB548	2008	4.2				1.7																			3000.0																									
2008-12-19	17	0	KB548	2008					1.2																			3000.0																									
2008-12-19	18	0	KB548	2008					1.7																			3000.0																									
2008-12-19	19	0	KB548	2008					1.7	2.0																		3000.0																									
2008-12-19	20	0	KB548	2008					1.7	3.0																		3000.0																									
2008-12-19	21	0	KB548	2008	3.4				1.7	2.1																		3000.0																									
2008-12-19	22	0	KB548	2008					1.8	2.4																		3000.0																									
2008-12-19	23	0	KB548	2008	4.0				1.6	2.4																		3000.0																									
2008-12-20	0	0	KB548	2008	5.2				1.6	3.2																		3000.0																									
2008-12-20	1	0	KB548	2008	4.2				1.4	3.2																		3000.0																									
2008-12-20	2	0	KB548	2008	5.0				1.4	3.0																		3000.0																									
2008-12-20	7	0	KB548	2008	4.7				1.4	3.2																		3000.0																									
2008-12-20	8	0	KB548	2008	3.6				1.6	3.2																		3000.0																									
2008-12-20	23	0	KB548	2008	3.8				1.3																			3000.0																									
2008-12-21	0	0	KB548	2008	5.2				1.2	3.0																		3000.0																									
2008-12-21	1	0	KB548	2008	5.1				1.2	3.0																		3000.0																									
2008-12-21	2	0	KB548	2008	5.0				1.3	3.4																		3000.0																									
2008-12-21	3	0	KB548	2008	6.4				1.4																			3000.0																									
2008-12-21	4	0	KB548	2008	5.0				1.4																			3000.0																									
2008-12-21	5	0	KB548	2008	4.9				1.3																			3000.0																									
2008-12-21	6	0	KB548	2008	4.8				1.2																			3000.0																									
2008-12-21	7	0	KB548	2008	4.0				1.4																			3000.0																									
2008-12-21	8	0	KB548	2008	3.3				1.5																			3000.0																									
2008-12-21	16	0	KB548	2008					1.8	3.4																		3000.0																									
2008-12-21	17	0	KB548	2008					1.7	3.6																		3000.0																									
2008-12-21	18	0	KB548	2008					1.8	3.8																		3000.0																									
2008-12-21	19	0	KB548	2008					1.7	3.0																		3000.0																									
2008-12-21	20	0	KB548	2008					1.7	3.0																		3000.0																									
2008-12-21	21	0	KB548	2008	3.4				1.7	3.1																		3000.0																									
2008-12-21	22	0	KB548	2008	3.4				1.7																			3000.0																									
2008-12-21	23	0	KB548	2008	4.3				1.7																			3000.0																									
2008-12-22	0	0	KB548	2008	5.0				1.2	3.1																		3000.0																									
2008-12-22	1	0	KB548	2008	4.8				1.2																			3000.0																									
2008-12-22	2	0	KB548	2008	4.9				1.3																			3000.0																									
2008-12-22	3	0	KB548	2008	5.0				1.2																			3000.0																									
2008-12-22	4	0	KB548	2008	5.2				1.4																			3000.0																									
2008-12-22	5	0	KB548	2008	5.0				1.3	2.2																		3000.0																									
2008-12-22	6	0	KB548	2008	4.8				1.3																			3000.0																									
2008-12-22	7	0	KB548	2008	3.6				1.8																			3000.0																									
2008-12-22	8	0	KB548	2008	2.8				1.7																			3000.0																									
2008-12-22	21	0	KB548	2008					1.4	3.2																		3000.0																									
2008-12-22	22	0	KB548	2008	2.0				1.3	2.4																		3000.0																									
2008-12-22	23	0	KB548	2008	3.8				1.3																			3000.0																									
2008-12-23	0	0	KB548	2008	4.3				1.1	3.0																		3000.0																									
2008-12-23	1	0	KB548	2008	4.6				1.0	3.6																		3000.0																									
2008-12-23	2	0	KB548	2008	4.3				1.1																			3000.0																									
2008-12-23	3	0	KB548	2008	7.2				1.1																			3000.0																									
2008-12-23	4	0	KB548	2008	5.1				1.1																			3000.0																									
2008-12-23	5	0	KB548	2008	5.5				1.1	2.6																		3000.0																									
2008-12-23	6	0	KB548	2008	4.9				1.1	2.3																		3000.0																									
2008-12-23	7	0	KB548	2008	4.3				1.1	2.0																		3000.0																									
2008-12-23	8	0	KB548	2008	3.4				1.2	2.9																		3000.0																									
2008-12-23	9	0	KB548	2008	3.5				1.5	2.4																		3000.0																									
2008-12-23	10	0	KB548	2008	4.7				1.6	3.2																		3000.0																									
2008-12-23	11	0	KB548	2008	4.0				1.5																			3000.0																									
2008-12-23	12	0	KB548	2008	5.0				1.6	3.9																		3000.0																									
2008-12-23	13	0	KB548	2008	5.0				1.7																			3000.0																									
2008-12-23	14	0	KB548	2008	5.4				1.7																			3000.0																									
2008-12-23	15	0	KB548	2008	4.9				1.7																			3000.0																									
2008-12-23	16	0	KB548	2008	5.0				1.6	2.8																		3000.0																									
2008-12-23	17	0	KB548	2008	5.4				1.7	3.1																		3000.0																									
2008-12-23	18	0	KB548	2008	4.7				1.7	3.2																		3000.0																									
2008-12-23	19	0	KB548	2008					1.7																			3000.0																									
2008-12-23	20	0	KB548	2008	5.0				1.7																			3000.0																									
2008-12-23	21	0	KB548	2008	5.0				1.8																			3000.0																									
2008-12-23	22	0	KB548	2008					1.7	2.5																		3000.0																									
2008-12-23	23	0	KB548	2008	5.0				1.5	3.0																		3000.0																									
2008-12-24	0	0	KB548	2008	5.4				1.2	3.1																		3000.0																									
2008-12-24	1	0	KB548	2008	5.7				1.1	3.4																		3000.0																									
2008-12-24	2	0	KB548	2008	6.1				1.2	3.5																		3000.0																									
2008-12-24	9	0	KB548	2008	2.7				1.6	1.9																		3000.0																									
2008-12-24	10	0	KB548	2008	3.5				1.6	3.0																		3000.0																									
2008-12-24	11	0	KB548	2008	3.9				1.7																			3000.0																									
2008-12-24	12	0	KB548	2008	3.6				1.7																			3000.0																									
2008-12-24	13	0	KB548	2008	4.3				1.7	3.2																		3000.0																									
2008-12-24	14	0	KB548	2008					1.7	3.0																		3000.0																									
2008-12-24	15	0	KB548	2008	4.2				1.7	2.0																		3000.0																									
2008-12-24	16	0	KB548	2008					1.6	2.3																		3000.0																									
2008-12-24	17	0	KB548	2008	3.0				1.7	2.0																		3000.0																									
2008-12-24	18	0	KB548	2008	3.0				1.7	2.0																		3000.0																									
2008-12-24	19	0	KB548	2008					1.7																			3000.0																									
2008-12-24	20	0	KB548	2008					1.7																			3000.0																									
2008-12-24	21	0	KB548	2008	3.3				1.6																			3000.0																									
2008-12-24	22	0	KB548	2008	3.2				1.7	3.2																		3000.0																									
2008-12-24	23	0	KB548	2008	4.2				1.7	2.8																		3000.0																									
2008-12-25	0	0	KB548	2008	4.7				1.6																			3000.0																									
2008-12-25	1	0	KB548	2008	5.3				1.5																			3000.0																									
2008-12-25	2	0	KB548	2008	5.2				1.3	3.4																		3000.0																									
2008-12-25	3	0	KB548	2008	5.3				1.2	3.6																		3000.0																									
2008-12-25	4	0	KB548	2008	5.0				1.2	3.5																		3000.0																									
2008-12-25	5	0	KB548	2008	4.8				1.1	3.0																		3000.0																									
2008-12-25	6	0	KB548	2008	6.2				1.1	2.2																		3000.0																									
2008-12-25	7	0	KB548	2008	5.3				1.7																			3000.0																									
2008-12-25	8	0	KB548	2008	3.8				1.7																			3000.0																									
2008-12-25	9	0	KB548	2008					1.5																			3000.0																									
2008-12-25	10	0	KB548	2008					1.6																			3000.0																									
2008-12-25	11	0	KB548	2008	4.2				1.6																			3000.0																									
2008-12-25	12	0	KB548	2008	4.4				1.5																			3000.0																									
2008-12-25	13	0	KB548	2008	5.0				1.7																			3000.0																									
2008-12-25	14	0	KB548	2008	5.0				1.6																			3000.0																									
2008-12-25	15	0	KB548	2008	5.1				1.7																			3000.0																									
2008-12-25	16	0	KB548	2008	4.8				1.6																			3000.0																									
2008-12-25	17	0	KB548	2008	5.3				1.7																			3000.0																									
2008-12-25	18	0	KB548	2008	5.0				1.5																			3000.0																									
2008-12-25	19	0	KB548	2008	4.7				1.5																			3000.0																									
2008-12-25	20	0	KB548	2008	4.8				1.7	2.0																		3000.0																									
2008-12-25	21	0	KB548	2008	4.0				1.6																			3000.0																									
2008-12-25	22	0	KB548	2008	2.4				1.6	3.0																		3000.0																									
2008-12-25	23	0	KB548	2008	3.4				1.3																			3000.0																									
2008-12-26	0	0	KB548	2008	4.5				1.1																			3000.0																									
2008-12-26	1	0	KB548	2008	4.9				1.1																			3000.0																									
2008-12-26	2	0	KB548	2008	5.5				1.2																			3000.0																									
2008-12-26	3	0	KB548	2008	5.1				1.2	3.1																		3000.0																									
2008-12-26	4	0	KB548	2008	5.1				1.1	2.6																		3000.0																									
2008-12-26	5	0	KB548	2008	5.4				1.1	2.4																		3000.0																									
2008-12-26	6	0	KB548	2008	4.6				1.1	2.5																		3000.0																									
2008-12-26	7	0	KB548	2008	4.5				1.3	2.1																		3000.0																									
2008-12-26	8	0	KB548	2008	2.4				1.1																			3000.0																									
2008-12-26	16	0	KB548	2008	3.0				1.8																			3000.0																									
2008-12-26	17	0	KB548	2008					1.7																			3000.0																									
2008-12-26	18	0	KB548	2008					1.8																			3000.0																									
2008-12-26	19	0	KB548	2008					1.8																			3000.0																									
2008-12-26	20	0	KB548	2008	3.0				1.8																			3000.0																									
2008-12-26	21	0	KB548	2008					1.6																			3000.0																									
2008-12-26	22	0	KB548	2008	2.4				1.3																			3000.0																									
2008-12-26	23	0	KB548	2008	3.5				1.6																			3000.0																									
2008-12-27	0	0	KB548	2008	4.0				1.4																			3000.0																									
2008-12-27	1	0	KB548	2008	4.6				1.3																			3000.0																									
2008-12-27	2	0	KB548	2008	4.9				1.3																			3000.0																									
2008-12-27	3	0	KB548	2008	4.9				1.2	3.0																		3000.0																									
2008-12-27	4	0	KB548	2008	5.0				1.5	3.1																		3000.0																									
2008-12-27	5	0	KB548	2008	4.8				1.7	2.6																		3000.0																									
2008-12-27	6	0	KB548	2008	4.5				1.6																			3000.0																									
2008-12-27	7	0	KB548	2008	4.2				1.7																			3000.0																									
2008-12-27	8	0	KB548	2008	3.0				1.6																			3000.0																									
2008-12-27	22	0	KB548	2008	2.1				1.6																			3000.0																									
2008-12-27	23	0	KB548	2008	3.9				1.3																			3000.0																									
2008-12-28	0	0	KB548	2008	4.1				1.3	2.3																		3000.0																									
2008-12-28	1	0	KB548	2008	4.8				1.4	2.5																		3000.0																									
2008-12-28	2	0	KB548	2008	5.2				1.5	3.1																		3000.0																									
2008-12-28	3	0	KB548	2008	5.3				1.4	3.1																		3000.0																									
2008-12-28	4	0	KB548	2008	6.0				1.3	4.2																		3000.0																									
2008-12-28	5	0	KB548	2008	6.1				1.4	4.8																		3000.0																									
2008-12-28	6	0	KB548	2008	5.2				1.3	3.5																		3000.0																									
2008-12-28	7	0	KB548	2008	4.0				1.2	1.7																		3000.0																									
2008-12-28	8	0	KB548	2008	3.2				1.5																			3000.0																									
2008-12-28	9	0	KB548	2008	2.0				1.5																			3000.0																									
2008-12-28	10	0	KB548	2008	2.7				1.6																			3000.0																									
2008-12-28	11	0	KB548	2008	3.2				1.6																			3000.0																									
2008-12-28	12	0	KB548	2008	3.2				1.5																			3000.0																									
2008-12-28	13	0	KB548	2008					1.6																			3000.0																									
2008-12-28	14	0	KB548	2008	3.3				1.6																			3000.0																									
2008-12-28	15	0	KB548	2008					1.7																			3000.0																									
2008-12-28	16	0	KB548	2008					1.7	3.0																		3000.0																									
2008-12-28	17	0	KB548	2008	3.2				1.6	2.9																		3000.0																									
2008-12-28	18	0	KB548	2008					1.7	3.2																		3000.0																									
2008-12-28	19	0	KB548	2008					1.6																			3000.0																									
2008-12-28	20	0	KB548	2008					1.5																			3000.0																									
2008-12-28	21	0	KB548	2008	2.4				1.4																			3000.0																									
2008-12-28	22	0	KB548	2008	2.0				1.2	5.4																		3000.0																									
2008-12-28	23	0	KB548	2008	3.5				1.4	3.1																		3000.0																									
2008-12-29	0	0	KB548	2008	4.8				1.2																			3000.0																									
2008-12-29	1	0	KB548	2008	5.3				1.3																			3000.0																									
2008-12-29	2	0	KB548	2008	4.9				1.2																			3000.0																									
